iter	Logloss	Accuracy
882	0.1402592281	0.9663299663
883	0.140147352	0.9663299663
884	0.1399507612	0.9663299663
885	0.1399067779	0.9663299663
886	0.139880979	0.9663299663
887	0.1397261206	0.9663299663
888	0.1393959965	0.9663299663
889	0.1393708167	0.9663299663
890	0.1390858392	0.9663299663
891	0.1389365148	0.9663299663
892	0.1389033041	0.9663299663
893	0.1387605359	0.968013468
894	0.1386901108	0.968013468
895	0.1385380799	0.968013468
896	0.1382833345	0.968013468
897	0.1382632953	0.968013468
898	0.1382515093	0.968013468
899	0.1382093665	0.968013468
900	0.1379753473	0.968013468
901	0.1378831244	0.968013468
902	0.1378261929	0.968013468
903	0.1374697693	0.9696969697
904	0.1373471513	0.9696969697
905	0.1369318738	0.9696969697
906	0.1366369579	0.9696969697
907	0.1364861448	0.968013468
908	0.1364639058	0.968013468
909	0.1360478537	0.968013468
910	0.1359808152	0.968013468
911	0.135938543	0.968013468
912	0.1358554673	0.968013468
913	0.1356351446	0.968013468
914	0.1355040271	0.968013468
915	0.1352710088	0.9696969697
916	0.1351268043	0.9696969697
917	0.1351238583	0.9696969697
918	0.135109553	0.9696969697
919	0.135090684	0.9696969697
920	0.1349190591	0.9696969697
921	0.1347371114	0.9696969697
922	0.1345353917	0.9696969697
923	0.1345273515	0.9696969697
924	0.1343448095	0.9696969697
925	0.1341751783	0.9696969697
926	0.1338302269	0.9696969697
927	0.1336997876	0.9696969697
928	0.133614332	0.9696969697
929	0.1335330477	0.9696969697
930	0.1335165556	0.9696969697
931	0.1334385865	0.9696969697
932	0.1333335823	0.9696969697
933	0.1331064041	0.9696969697
934	0.1328860615	0.9696969697
935	0.1328758941	0.9696969697
936	0.132737623	0.9696969697
937	0.1325689239	0.9696969697
938	0.1322603593	0.9696969697
939	0.1321873596	0.9696969697
940	0.1317433339	0.9696969697
941	0.1315431081	0.9696969697
942	0.1311979383	0.9696969697
943	0.1311485806	0.9696969697
944	0.131119329	0.9696969697
945	0.1310227837	0.9713804714
946	0.1308867746	0.9713804714
947	0.1308723719	0.9713804714
948	0.1307560208	0.9713804714
949	0.1304383887	0.9713804714
950	0.1303442549	0.9713804714
951	0.1300168977	0.9713804714
952	0.1299905027	0.9713804714
953	0.1299529622	0.9713804714
954	0.1299271594	0.9713804714
955	0.1297825527	0.9713804714
956	0.1295666015	0.9713804714
957	0.1294145689	0.9713804714
958	0.1291797724	0.9713804714
959	0.1291715877	0.9713804714
960	0.1289203013	0.9713804714
961	0.128875305	0.9713804714
962	0.1287397436	0.9713804714
963	0.1285552241	0.9730639731
964	0.1282871183	0.9713804714
965	0.1280968269	0.9713804714
966	0.1278195287	0.9730639731
967	0.1276704127	0.9730639731
968	0.1275534068	0.9730639731
969	0.1274342574	0.9730639731
970	0.1273906412	0.9730639731
971	0.1273824046	0.9730639731
972	0.1272506075	0.9730639731
973	0.1270892679	0.9730639731
974	0.1269790974	0.9730639731
975	0.126892265	0.9730639731
976	0.126849935	0.9730639731
977	0.1267595061	0.9730639731
978	0.126730293	0.9730639731
979	0.126691055	0.9730639731
980	0.1264613669	0.9730639731
981	0.1261468941	0.9730639731
982	0.1258902945	0.9730639731
983	0.1258337923	0.9730639731
984	0.1258104242	0.9730639731
985	0.1253575801	0.9730639731
986	0.1252926087	0.9730639731
987	0.1252501077	0.9730639731
988	0.125179883	0.9730639731
989	0.1251285333	0.9730639731
990	0.1249534216	0.9730639731
991	0.1249285826	0.9730639731
992	0.1249057811	0.9730639731
993	0.1246173756	0.9730639731
994	0.1244729819	0.9730639731
995	0.1243820936	0.9730639731
996	0.1243415289	0.9730639731
997	0.1243351838	0.9730639731
998	0.1243144709	0.9730639731
999	0.1242925387	0.9730639731
