iter	Logloss	Accuracy
883	0.1451724202	0.9730639731
884	0.1450475642	0.9730639731
885	0.1449462152	0.9730639731
886	0.1448510826	0.9730639731
887	0.1447999786	0.9730639731
888	0.1446334067	0.9730639731
889	0.1446254842	0.9730639731
890	0.1445835454	0.9730639731
891	0.1445530345	0.9730639731
892	0.1444105797	0.9730639731
893	0.1442788724	0.9730639731
894	0.1441713875	0.9730639731
895	0.1439846842	0.9730639731
896	0.1438320556	0.9730639731
897	0.143539884	0.9730639731
898	0.1432892314	0.9730639731
899	0.1432091448	0.9730639731
900	0.1431511364	0.9730639731
901	0.1428033766	0.9730639731
902	0.1425383948	0.9730639731
903	0.1423901425	0.9730639731
904	0.1422129081	0.9730639731
905	0.142050783	0.9730639731
906	0.1419847662	0.9730639731
907	0.1419217637	0.9730639731
908	0.1418160521	0.9730639731
909	0.1417720663	0.9730639731
910	0.1415970601	0.9730639731
911	0.1414186406	0.9730639731
912	0.1414059421	0.9730639731
913	0.1411415906	0.9730639731
914	0.1410365635	0.9730639731
915	0.1410158215	0.9730639731
916	0.1409208518	0.9730639731
917	0.1408094446	0.9730639731
918	0.1407787046	0.9730639731
919	0.14076952	0.9730639731
920	0.140687474	0.9730639731
921	0.1405953397	0.9730639731
922	0.1404958383	0.9730639731
923	0.140264067	0.9730639731
924	0.1401401238	0.9730639731
925	0.1399557119	0.9730639731
926	0.1397573223	0.9730639731
927	0.1396322239	0.9730639731
928	0.1395775278	0.9730639731
929	0.1394271489	0.9730639731
930	0.1392996418	0.9730639731
931	0.1391686872	0.9730639731
932	0.1388458255	0.9730639731
933	0.1387745418	0.9730639731
934	0.1386599552	0.9730639731
935	0.138473073	0.9730639731
936	0.1384635322	0.9730639731
937	0.1383838094	0.9730639731
938	0.137985387	0.9730639731
939	0.1379102154	0.9730639731
940	0.1377637916	0.9730639731
941	0.137684195	0.9730639731
942	0.1374504768	0.9730639731
943	0.1373722115	0.9730639731
944	0.1371976118	0.9730639731
945	0.137084186	0.9730639731
946	0.1369327813	0.9730639731
947	0.1368417187	0.9730639731
948	0.1368037227	0.9730639731
949	0.1367392449	0.9730639731
950	0.1365228863	0.9730639731
951	0.1363973746	0.9730639731
952	0.1361548597	0.9730639731
953	0.1360822241	0.9730639731
954	0.1360525599	0.9730639731
955	0.1360330875	0.9730639731
956	0.1356826868	0.9730639731
957	0.1355864167	0.9730639731
958	0.1354726584	0.9730639731
959	0.1354215228	0.9730639731
960	0.1352274652	0.9730639731
961	0.1350835587	0.9730639731
962	0.1350067389	0.9730639731
963	0.1349660604	0.9730639731
964	0.1349161354	0.9730639731
965	0.1348988427	0.9730639731
966	0.1348864552	0.9730639731
967	0.1348016809	0.9730639731
968	0.134739776	0.9730639731
969	0.1346914659	0.9730639731
970	0.1346473367	0.9730639731
971	0.1346071427	0.9730639731
972	0.1342782021	0.9730639731
973	0.1342568113	0.9730639731
974	0.1341708975	0.9730639731
975	0.134041746	0.9730639731
976	0.1339048467	0.9730639731
977	0.1338445637	0.9730639731
978	0.1334105244	0.9730639731
979	0.1333057544	0.9730639731
980	0.1331154432	0.9730639731
981	0.1331016931	0.9730639731
982	0.1330651392	0.9730639731
983	0.1330263143	0.9730639731
984	0.1328663627	0.9730639731
985	0.1327458896	0.9730639731
986	0.1326987536	0.9730639731
987	0.1326629917	0.9730639731
988	0.1325667438	0.9730639731
989	0.1323804647	0.9730639731
990	0.1321849084	0.9730639731
991	0.1320991025	0.9730639731
992	0.1319743239	0.9730639731
993	0.1318056284	0.9730639731
994	0.1317350654	0.9730639731
995	0.1316613786	0.9730639731
996	0.1316035295	0.9730639731
997	0.131529464	0.9730639731
998	0.131459072	0.9730639731
999	0.1313395049	0.9730639731
