iter	Logloss	Accuracy
884	0.1224874374	0.9747474747
885	0.1223715616	0.9747474747
886	0.1222091516	0.9747474747
887	0.1222056945	0.9747474747
888	0.1222023007	0.9747474747
889	0.1221938854	0.9747474747
890	0.1221404818	0.9747474747
891	0.1219713411	0.9730639731
892	0.121824557	0.9730639731
893	0.1216887382	0.9730639731
894	0.1215367793	0.9730639731
895	0.1214113236	0.9730639731
896	0.1214075703	0.9730639731
897	0.1210261865	0.9730639731
898	0.120956266	0.9730639731
899	0.1206704103	0.9747474747
900	0.1205117908	0.9747474747
901	0.1204049971	0.9747474747
902	0.120297475	0.9747474747
903	0.1202940918	0.9747474747
904	0.1200294428	0.9747474747
905	0.1199522901	0.9747474747
906	0.1198800024	0.9747474747
907	0.1198078948	0.9747474747
908	0.1195222751	0.9747474747
909	0.1192204132	0.9747474747
910	0.1190501429	0.9747474747
911	0.118848912	0.9747474747
912	0.1185487711	0.9747474747
913	0.1184457382	0.9747474747
914	0.1183673932	0.9747474747
915	0.1182822831	0.9747474747
916	0.1181964494	0.9747474747
917	0.1178631349	0.9747474747
918	0.1177786991	0.9747474747
919	0.1176726393	0.9747474747
920	0.1176558743	0.9747474747
921	0.1175984398	0.9747474747
922	0.1175305875	0.9747474747
923	0.1173208186	0.9764309764
924	0.1168333588	0.9764309764
925	0.1166703014	0.9764309764
926	0.1166596572	0.9764309764
927	0.116441264	0.9764309764
928	0.1163618975	0.9764309764
929	0.1160784465	0.9764309764
930	0.1159224713	0.9764309764
931	0.1159088353	0.9764309764
932	0.1156528057	0.9781144781
933	0.1155634793	0.9781144781
934	0.1154986755	0.9781144781
935	0.1153897523	0.9781144781
936	0.1151457875	0.9764309764
937	0.1150163328	0.9764309764
938	0.1148042796	0.9764309764
939	0.1146609389	0.9764309764
940	0.1145670471	0.9764309764
941	0.1144515634	0.9764309764
942	0.1143794843	0.9764309764
943	0.114334257	0.9764309764
944	0.1143270207	0.9764309764
945	0.1142648542	0.9764309764
946	0.1141542294	0.9764309764
947	0.1140637858	0.9764309764
948	0.1140067919	0.9764309764
949	0.113883026	0.9764309764
950	0.1137206763	0.9781144781
951	0.1136226061	0.9781144781
952	0.1135477022	0.9781144781
953	0.1135025962	0.9781144781
954	0.1134720273	0.9781144781
955	0.1134518827	0.9781144781
956	0.1133682719	0.9781144781
957	0.1131846089	0.9781144781
958	0.1130636496	0.9781144781
959	0.1129696688	0.9781144781
960	0.1128879271	0.9781144781
961	0.1128093348	0.9781144781
962	0.1126645442	0.9764309764
963	0.1125560924	0.9781144781
964	0.1122896493	0.9781144781
965	0.1121952109	0.9764309764
966	0.1121070233	0.9764309764
967	0.111819688	0.9764309764
968	0.1117814316	0.9764309764
969	0.111718448	0.9764309764
970	0.1115400378	0.9764309764
971	0.1115338587	0.9764309764
972	0.1114237034	0.9764309764
973	0.1112500612	0.9764309764
974	0.1111984794	0.9764309764
975	0.1109407557	0.9764309764
976	0.1107562146	0.9764309764
977	0.110692827	0.9764309764
978	0.1106808013	0.9764309764
979	0.1106665805	0.9764309764
980	0.1106440151	0.9764309764
981	0.1104543982	0.9764309764
982	0.1103502743	0.9764309764
983	0.1099005894	0.9764309764
984	0.1097622441	0.9764309764
985	0.1096638118	0.9764309764
986	0.1093272531	0.9781144781
987	0.1093130299	0.9781144781
988	0.1090810325	0.9781144781
989	0.1088405528	0.9781144781
990	0.1086341515	0.9781144781
991	0.1085749112	0.9781144781
992	0.108337695	0.9781144781
993	0.108108824	0.9781144781
994	0.1079834504	0.9781144781
995	0.1077553378	0.9781144781
996	0.1077320576	0.9781144781
997	0.1077093175	0.9781144781
998	0.1076191518	0.9781144781
999	0.107477575	0.9781144781
